gnss_lat,gnss_lon,GPS ALTITUDE (m),true_velocity_kmh,GPS ACCURACY (m),GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE,timestamp,DATE (YYYY-MO-DD HH-MI-SS_SSS),acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyro_z,gyro_x,gyro_y,MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION (Yaw) (Â°),ORIENTATION (Pitch) (Â°),ORIENTATION (Roll ) (Â°),true_velocity,gnss_status,true_lat,true_lon
52.40249377777778,-1.501321288888889,145.25,,3.0,346.7,18 / 21,132027,2019-09-07 09:15:37:306,0.2563,-3.5846,9.8543,-0.0061,-0.0014,9.8066,-0.0315,-0.6003,0.0669,-22.62,-33.69,-3.75,298.02,-86.01,-136.91,6.283333333333333,1.0,52.40249377777778,-1.501321288888889
52.402493,-1.5013202,145.25,,3.0,346.7,18 / 21,132127,2019-09-07 09:15:37:406,0.2877,-3.5585,10.0857,-0.0046,-0.0031,9.8066,-0.0385,-0.5771,0.0154,-23.87,-34.06,-3.31,301.86,-86.0,-136.17,6.284999999999999,1.0,52.402493,-1.5013202
52.40249222222223,-1.501319111111111,145.25,,3.0,346.7,18 / 21,132227,2019-09-07 09:15:37:506,1.0809,-3.0875,9.5869,-0.0191,-0.0003,9.8066,0.0368,-0.5597,0.0072,-24.5,-33.12,-3.81,301.07,-86.1,-134.87,6.286666666666666,1.0,52.40249222222223,-1.501319111111111
52.40249144444445,-1.5013180222222222,145.25,,3.0,346.7,18 / 21,132327,2019-09-07 09:15:37:606,0.3722,-2.888,9.6982,0.0072,0.0007,9.8066,-0.0749,-0.593,0.0627,-24.94,-32.94,-2.19,305.79,-86.14,-135.45,6.288333333333333,1.0,52.40249144444445,-1.5013180222222222
52.40249066666667,-1.5013169333333334,145.25,,3.0,346.7,18 / 21,132427,2019-09-07 09:15:37:706,-0.997,-3.1784,10.3435,0.0106,0.001,9.8066,-0.045,-0.5523,0.0381,-25.44,-33.06,-2.12,305.86,-86.08,-135.31,6.29,1.0,52.40249066666667,-1.5013169333333334
52.402489888888894,-1.5013158444444445,145.25,,3.0,346.7,18 / 21,132527,2019-09-07 09:15:37:806,-0.0175,-3.3037,10.0755,-0.0012,0.0093,9.8066,0.0556,-0.5677,0.0128,-26.69,-33.12,-1.25,307.66,-86.04,-136.32,6.291666666666666,1.0,52.402489888888894,-1.5013158444444445
52.402489111111116,-1.5013147555555555,145.25,,3.0,346.7,18 / 21,132627,2019-09-07 09:15:37:906,-0.1003,-3.2922,9.4847,0.0031,0.0075,9.8065,-0.007,-0.5463,-0.0023,-26.94,-32.44,-0.25,307.46,-86.05,-138.75,6.293333333333333,1.0,52.402489111111116,-1.5013147555555555
52.40248833333334,-1.5013136666666667,145.25,,3.0,346.7,18 / 21,132727,2019-09-07 09:15:38:006,-1.26,-3.1331,9.7992,-0.0024,0.0047,9.8066,0.018,-0.5762,0.0357,-27.87,-33.0,0.81,308.23,-86.1,-140.14,6.295,1.0,52.40248833333334,-1.5013136666666667
52.40248755555556,-1.5013125777777778,145.25,,3.0,346.7,18 / 21,132827,2019-09-07 09:15:38:106,-1.1687,-2.9207,10.2516,-0.0008,0.0055,9.8066,0.0145,-0.5481,0.0229,-28.0,-33.12,0.81,306.71,-86.1,-141.58,6.296666666666666,1.0,52.40248755555556,-1.5013125777777778
52.40248677777778,-1.501311488888889,145.25,,3.0,346.7,18 / 21,132927,2019-09-07 09:15:38:206,-0.8908,-3.2195,9.6586,-0.0093,0.0087,9.8066,-0.0076,-0.5641,-0.0025,-28.75,-32.87,2.25,307.09,-86.09,-143.25,6.298333333333333,1.0,52.40248677777778,-1.501311488888889
52.402486,-1.5013104,145.25,,3.0,346.7,18 / 21,133027,2019-09-07 09:15:38:306,-0.814,-3.6907,9.6981,0.0047,0.0043,9.8066,0.0179,-0.6001,0.0175,-28.94,-33.19,3.19,307.39,-86.11,-144.95,6.3,1.0,52.402486,-1.5013104
52.402485222222225,-1.501309311111111,145.25,,3.0,346.7,19 / 23,133127,2019-09-07 09:15:38:406,-0.8552,-2.8299,9.7811,0.0102,0.0073,9.8066,-0.0361,-0.561,0.0278,-29.31,-32.62,4.06,307.79,-86.17,-146.59,6.301666666666667,1.0,52.402485222222225,-1.501309311111111
52.40248444444445,-1.5013082222222223,145.25,,3.0,346.7,19 / 23,133227,2019-09-07 09:15:38:506,-1.8651,-3.1717,9.8756,-0.0098,0.0044,9.8065,-0.0843,-0.5517,0.0541,-29.62,-32.5,5.44,309.41,-86.13,-146.84,6.303333333333333,1.0,52.40248444444445,-1.5013082222222223
52.40248366666667,-1.5013071333333334,145.25,,3.0,346.7,19 / 23,133327,2019-09-07 09:15:38:606,-1.0534,-2.7741,10.003,0.0006,0.0054,9.8066,-0.0008,-0.5554,0.0531,-29.87,-32.69,6.25,310.02,-86.14,-148.03,6.305,1.0,52.40248366666667,-1.5013071333333334
52.40248288888889,-1.5013060444444444,145.25,,3.0,346.7,19 / 23,133427,2019-09-07 09:15:38:706,-1.6038,-3.8006,10.2779,0.0021,0.0064,9.8066,-0.0288,-0.5916,0.048,-29.94,-32.37,7.25,310.66,-86.18,-149.4,6.306666666666667,1.0,52.40248288888889,-1.5013060444444444
52.40248211111111,-1.5013049555555555,145.25,,3.0,346.7,19 / 23,133527,2019-09-07 09:15:38:806,-0.9916,-3.3992,9.8776,0.014,0.0071,9.8066,-0.0641,-0.5652,-0.0196,-30.69,-31.81,8.88,311.8,-86.2,-151.52,6.308333333333333,1.0,52.40248211111111,-1.5013049555555555
52.402481333333334,-1.5013038666666667,145.25,,3.0,346.7,19 / 23,133627,2019-09-07 09:15:38:906,-1.355,-3.2746,9.5425,-0.0111,0.0067,9.8065,-0.0737,-0.5809,0.0081,-31.19,-31.62,9.5,313.47,-86.19,-151.62,6.31,1.0,52.402481333333334,-1.5013038666666667
52.402480555555556,-1.5013027777777779,145.25,,3.0,346.7,19 / 23,133727,2019-09-07 09:15:39:006,-1.7959,-3.5255,9.8508,0.0015,0.0076,9.8066,-0.004,-0.6041,0.005,-30.87,-32.37,10.31,312.24,-86.27,-152.86,6.3116666666666665,1.0,52.402480555555556,-1.5013027777777779
52.40247977777778,-1.5013016888888888,145.25,,3.0,346.7,19 / 23,133827,2019-09-07 09:15:39:106,-2.0128,-3.2935,10.1268,0.0058,0.0017,9.8066,0.0194,-0.5937,0.0088,-30.94,-31.87,11.88,313.62,-86.3,-154.9,6.313333333333333,1.0,52.40247977777778,-1.5013016888888888
52.402479,-1.5013006,145.25,,3.0,346.7,19 / 23,133927,2019-09-07 09:15:39:206,-1.5319,-2.9459,9.7797,-0.0018,0.0043,9.8066,-0.0206,-0.6242,0.0856,-31.0,-32.0,12.5,314.82,-86.35,-155.4,6.3149999999999995,1.0,52.402479,-1.5013006
52.40247822222223,-1.5012995111111112,145.25,,3.0,346.7,19 / 23,134027,2019-09-07 09:15:39:306,-0.7541,-3.3628,9.889,0.0044,0.0002,9.8066,-0.0273,-0.546,0.0518,-30.69,-31.25,14.31,316.11,-86.32,-155.81,6.316666666666666,1.0,52.40247822222223,-1.5012995111111112
52.40247744444445,-1.5012984222222223,145.25,,3.0,346.7,18 / 21,134127,2019-09-07 09:15:39:406,-2.4933,-2.7232,9.7254,0.0052,0.0005,9.8066,-0.0803,-0.5366,0.0519,-30.19,-32.12,15.19,318.05,-86.32,-156.1,6.318333333333333,1.0,52.40247744444445,-1.5012984222222223
52.40247666666667,-1.5012973333333333,145.25,,3.0,346.7,18 / 21,134227,2019-09-07 09:15:39:506,-2.525,-3.3019,9.6003,0.0005,0.0073,9.8066,-0.087,-0.5898,0.033,-30.25,-32.81,16.13,318.02,-86.37,-157.64,6.319999999999999,1.0,52.40247666666667,-1.5012973333333333
52.402475888888894,-1.5012962444444444,145.25,,3.0,346.7,18 / 21,134327,2019-09-07 09:15:39:606,-2.6475,-2.1091,10.1982,-0.0067,0.0174,9.8066,0.0778,-0.6009,-0.0164,-30.75,-31.69,17.06,316.92,-86.47,-159.58,6.321666666666666,1.0,52.402475888888894,-1.5012962444444444
52.402475111111116,-1.5012951555555556,145.25,,3.0,346.7,18 / 21,134427,2019-09-07 09:15:39:706,-0.9766,-3.9116,9.9007,0.0295,-0.026,9.8065,0.1142,-0.6049,0.0044,-30.06,-31.69,19.06,322.14,-86.24,-158.07,6.323333333333333,1.0,52.402475111111116,-1.5012951555555556
52.40247433333334,-1.5012940666666668,145.25,,3.0,346.7,18 / 21,134527,2019-09-07 09:15:39:806,-2.2056,-2.4839,9.6384,0.0273,-0.0081,9.8065,0.0297,-0.5798,0.0209,-29.69,-32.0,19.44,321.62,-86.35,-158.63,6.324999999999999,1.0,52.40247433333334,-1.5012940666666668
52.40247355555556,-1.5012929777777777,145.25,,3.0,346.7,18 / 21,134627,2019-09-07 09:15:39:906,-2.5708,-2.8941,9.5639,0.0025,0.0085,9.8066,-0.0106,-0.6081,0.0437,-29.0,-32.12,19.94,323.13,-86.49,-159.49,6.326666666666666,1.0,52.40247355555556,-1.5012929777777777
52.40247277777778,-1.5012918888888889,145.25,,3.0,346.7,18 / 21,134727,2019-09-07 09:15:40:006,-1.8369,-2.6133,9.8778,-0.0017,-0.0011,9.8066,-0.0894,-0.6743,0.0569,-28.81,-32.56,21.81,324.38,-86.6,-160.96,6.328333333333333,1.0,52.40247277777778,-1.5012918888888889
52.402472,-1.5012908,145.25,,3.0,346.7,18 / 21,134827,2019-09-07 09:15:40:106,-3.08,-2.4755,9.8504,-0.0037,0.009,9.8066,-0.0331,-0.5293,-0.0505,-27.87,-32.06,22.75,326.38,-86.63,-161.32,6.33,1.0,52.402472,-1.5012908
52.402471222222225,-1.5012897111111112,145.25,,3.0,346.7,18 / 21,134927,2019-09-07 09:15:40:206,-2.1885,-2.7435,9.8335,-0.0105,0.0055,9.8066,0.04,-0.563,0.0913,-27.81,-31.37,23.19,328.04,-86.69,-159.82,6.331666666666666,1.0,52.402471222222225,-1.5012897111111112
52.40247044444445,-1.5012886222222221,145.25,,3.0,346.7,18 / 21,135027,2019-09-07 09:15:40:306,-2.5228,-3.7159,10.087,-0.002,-0.007,9.8066,-0.0329,-0.6308,0.1112,-26.94,-31.94,24.94,332.51,-86.74,-158.94,6.333333333333333,1.0,52.40247044444445,-1.5012886222222221
52.40246966666667,-1.5012875333333333,145.25,,3.0,346.7,18 / 21,135127,2019-09-07 09:15:40:406,-2.8764,-2.6266,10.2181,0.0012,-0.0045,9.8066,-0.0086,-0.6095,0.0434,-26.25,-31.31,25.56,335.97,-86.72,-157.87,6.335,1.0,52.40246966666667,-1.5012875333333333
52.40246888888889,-1.5012864444444445,145.25,,3.0,346.7,18 / 21,135227,2019-09-07 09:15:40:506,-2.6864,-2.0622,9.452,0.0011,-0.0024,9.8066,0.026,-0.6011,0.0407,-25.31,-32.12,26.19,337.46,-86.67,-157.5,6.336666666666666,1.0,52.40246888888889,-1.5012864444444445
52.40246811111111,-1.5012853555555556,145.25,,3.0,346.7,18 / 21,135327,2019-09-07 09:15:40:606,-2.7467,-2.4665,9.6926,0.0027,-0.0024,9.8066,0.0131,-0.6148,0.0853,-25.37,-31.5,27.31,338.18,-86.55,-157.9,6.338333333333333,1.0,52.40246811111111,-1.5012853555555556
52.402467333333334,-1.5012842666666666,145.25,,3.0,346.7,18 / 21,135427,2019-09-07 09:15:40:706,-3.4966,-2.1908,10.118,-0.0034,0.0057,9.8066,-0.0543,-0.599,0.0582,-24.0,-31.62,28.13,341.14,-86.52,-157.25,6.34,1.0,52.402467333333334,-1.5012842666666666
52.402466555555556,-1.5012831777777778,145.25,,3.0,346.7,18 / 21,135527,2019-09-07 09:15:40:806,-3.355,-1.4609,10.0735,-0.0123,0.0125,9.8066,0.0713,-0.5969,0.0629,-22.5,-31.37,28.75,344.06,-86.53,-157.91,6.341666666666667,1.0,52.402466555555556,-1.5012831777777778
52.40246577777778,-1.501282088888889,145.25,,3.0,346.7,18 / 21,135627,2019-09-07 09:15:40:906,-3.145,-2.1672,9.7885,0.0127,-0.0063,9.8066,-0.0159,-0.6155,0.0569,-22.56,-31.31,29.63,343.46,-86.49,-158.22,6.343333333333333,1.0,52.40246577777778,-1.501282088888889
52.402465,-1.501281,145.25,,3.0,346.7,18 / 21,135727,2019-09-07 09:15:41:006,-3.2145,-1.5134,10.0325,0.0051,-0.0029,9.8065,-0.0201,-0.6107,0.0174,-21.5,-31.37,30.5,345.33,-86.47,-159.79,6.345,1.0,52.402465,-1.501281
52.40246422222223,-1.501279911111111,145.25,,3.0,346.7,18 / 21,135827,2019-09-07 09:15:41:106,-2.8443,-2.6722,9.8842,-0.0068,-0.0125,9.8066,0.0258,-0.5929,0.0454,-19.87,-31.75,31.0,347.27,-86.36,-159.18,6.346666666666667,1.0,52.40246422222223,-1.501279911111111
52.40246344444445,-1.5012788222222222,145.25,,3.0,346.7,18 / 21,135927,2019-09-07 09:15:41:206,-2.9467,-2.0987,9.7006,0.0029,-0.0009,9.8066,-0.0694,-0.63,0.0751,-20.25,-31.75,31.06,348.45,-86.23,-158.05,6.348333333333333,1.0,52.40246344444445,-1.5012788222222222
52.40246266666667,-1.5012777333333334,145.25,,3.0,346.7,18 / 21,136027,2019-09-07 09:15:41:306,-3.4368,-1.95,10.2467,0.0023,-0.0125,9.8066,-0.0097,-0.5677,0.0399,-18.37,-31.5,32.13,352.09,-86.09,-158.08,6.35,1.0,52.40246266666667,-1.5012777333333334
52.402461888888894,-1.5012766444444443,145.25,,3.0,346.7,18 / 21,136127,2019-09-07 09:15:41:406,-3.7561,-0.9957,10.3309,0.0117,-0.0156,9.8066,-0.0204,-0.5908,0.0386,-17.37,-31.56,32.44,352.87,-86.01,-158.7,6.351666666666667,1.0,52.402461888888894,-1.5012766444444443
52.402461111111116,-1.5012755555555555,145.25,,3.0,346.7,18 / 21,136227,2019-09-07 09:15:41:506,-3.637,-1.6868,9.9738,-0.0064,-0.0066,9.8066,-0.0112,-0.6253,0.0951,-17.0,-31.62,32.31,352.76,-85.96,-158.8,6.3533333333333335,1.0,52.402461111111116,-1.5012755555555555
52.40246033333334,-1.5012744666666666,145.25,,3.0,346.7,18 / 21,136327,2019-09-07 09:15:41:606,-3.2908,-1.8894,9.7145,-0.0058,-0.0097,9.8066,0.0137,-0.5994,0.0546,-16.06,-31.5,33.0,355.91,-85.8,-157.96,6.3549999999999995,1.0,52.40246033333334,-1.5012744666666666
52.40245955555556,-1.5012733777777778,145.25,,3.0,346.7,18 / 21,136427,2019-09-07 09:15:41:706,-3.7411,-1.3767,10.0476,0.0002,-0.0038,9.8066,0.0091,-0.5802,0.0424,-15.0,-31.62,32.88,357.48,-85.69,-157.9,6.3566666666666665,1.0,52.40245955555556,-1.5012733777777778
52.40245877777778,-1.5012722888888888,145.25,,3.0,346.7,18 / 21,136527,2019-09-07 09:15:41:806,-3.9751,-2.1523,10.4157,0.0096,-0.0088,9.8066,-0.0784,-0.5681,-0.0263,-14.37,-31.44,32.56,358.32,-85.59,-158.57,6.358333333333333,1.0,52.40245877777778,-1.5012722888888888
52.402458,-1.5012712,145.25,,3.0,346.7,18 / 21,136627,2019-09-07 09:15:41:906,-3.485,-1.2235,9.8985,0.0067,0.0012,9.8066,-0.0239,-0.5741,-0.0091,-12.94,-31.87,33.19,357.72,-85.57,-160.62,6.359999999999999,1.0,52.402458,-1.5012712
52.402457222222225,-1.501270111111111,145.25,,3.0,346.7,18 / 21,136727,2019-09-07 09:15:42:006,-3.4887,-0.8957,9.9922,-0.0043,-0.0024,9.8066,0.02,-0.5422,0.0434,-11.87,-31.75,33.06,358.97,-85.6,-160.97,6.361666666666666,1.0,52.402457222222225,-1.501270111111111
52.40245644444445,-1.5012690222222222,145.25,,3.0,346.7,18 / 21,136827,2019-09-07 09:15:42:106,-4.5297,-1.4716,10.1379,-0.0032,-0.0072,9.8066,-0.0371,-0.6031,0.1098,-10.94,-32.0,32.81,2.09,-85.61,-159.63,6.363333333333333,1.0,52.40245644444445,-1.5012690222222222
52.40245566666667,-1.5012679333333332,145.25,,3.0,346.7,18 / 21,136927,2019-09-07 09:15:42:206,-4.0423,-1.1227,9.4855,0.0062,-0.0013,9.8066,-0.03,-0.5894,0.0568,-9.69,-31.81,33.13,2.97,-85.62,-160.39,6.365,1.0,52.40245566666667,-1.5012679333333332
52.40245488888889,-1.5012668444444444,145.25,,3.0,346.7,18 / 21,137027,2019-09-07 09:15:42:306,-3.0285,-0.8703,10.1497,-0.0072,0.0003,9.8066,-0.0026,-0.5353,0.0526,-9.37,-31.87,32.31,4.47,-85.69,-160.16,6.366666666666666,1.0,52.40245488888889,-1.5012668444444444
52.40245411111111,-1.5012657555555555,145.25,,3.0,346.7,18 / 21,137128,2019-09-07 09:15:42:407,-4.0839,-0.7518,9.6968,0.0053,0.0079,9.8066,-0.0465,-0.6381,0.1262,-8.25,-32.06,32.25,8.33,-85.68,-158.26,6.368333333333333,1.0,52.40245411111111,-1.5012657555555555
52.402453333333334,-1.5012646666666667,145.25,,3.0,346.7,18 / 21,137227,2019-09-07 09:15:42:506,-4.3832,0.1121,10.167,-0.0089,-0.0111,9.8066,-0.083,-0.579,-0.0046,-7.62,-31.94,31.94,9.85,-85.56,-156.88,6.37,1.0,52.402453333333334,-1.5012646666666667
52.402452555555556,-1.5012635777777776,145.25,,3.0,346.7,18 / 21,137327,2019-09-07 09:15:42:606,-3.7576,0.1343,9.5524,0.0102,0.0098,9.8065,-0.0039,-0.6254,0.0451,-6.25,-33.19,31.5,12.64,-85.56,-157.76,6.371666666666666,1.0,52.402452555555556,-1.5012635777777776
52.40245177777778,-1.5012624888888888,145.25,,3.0,346.7,18 / 21,137427,2019-09-07 09:15:42:706,-4.273,-0.3342,9.4816,-0.0044,0.0124,9.8065,0.0384,-0.6037,0.0894,-5.44,-32.87,30.5,13.88,-85.54,-158.12,6.373333333333333,1.0,52.40245177777778,-1.5012624888888888
52.402451,-1.5012614,145.25,,3.0,346.7,18 / 21,137528,2019-09-07 09:15:42:807,-3.4557,-0.1717,9.9857,-0.0001,-0.0079,9.8066,0.0441,-0.6821,0.0747,-4.81,-32.44,30.81,13.9,-85.46,-158.08,6.375,1.0,52.402451,-1.5012614
52.40245022222223,-1.5012603111111111,145.25,,3.0,346.7,18 / 21,137627,2019-09-07 09:15:42:906,-4.1305,-0.2785,9.7964,0.0031,0.0175,9.8066,0.0101,-0.5942,-0.0387,-4.0,-32.75,30.0,15.6,-85.25,-158.25,6.376666666666667,1.0,52.40245022222223,-1.5012603111111111
52.40244944444445,-1.501259222222222,145.25,,3.0,346.7,18 / 21,137727,2019-09-07 09:15:43:006,-4.0372,-0.4644,9.8933,0.0041,0.0024,9.8066,-0.0835,-0.5496,0.0296,-2.62,-32.75,29.69,15.52,-85.48,-160.13,6.378333333333333,1.0,52.40244944444445,-1.501259222222222
52.40244866666667,-1.5012581333333332,145.25,,3.0,346.7,18 / 21,137827,2019-09-07 09:15:43:106,-3.7879,-0.0964,9.624,-0.0025,-0.005,9.8066,-0.052,-0.5738,0.0521,-2.06,-33.31,28.75,18.01,-85.53,-159.67,6.38,1.0,52.40244866666667,-1.5012581333333332
52.402447888888894,-1.5012570444444444,145.25,,3.0,346.7,18 / 21,137927,2019-09-07 09:15:43:206,-4.3626,0.825,9.8228,0.0047,0.017,9.8066,0.0145,-0.5801,0.0418,-1.19,-32.87,27.94,20.27,-85.48,-159.59,6.381666666666667,1.0,52.402447888888894,-1.5012570444444444
52.402447111111115,-1.5012559555555556,145.25,,3.0,346.7,18 / 21,138027,2019-09-07 09:15:43:306,-3.2369,0.5356,9.3504,0.0007,0.0071,9.8065,-0.012,-0.5629,0.0533,-0.5,-33.12,26.44,21.96,-85.55,-160.21,6.383333333333333,1.0,52.402447111111115,-1.5012559555555556
52.40244633333334,-1.5012548666666665,145.25,,3.0,346.7,18 / 21,138127,2019-09-07 09:15:43:406,-3.5781,0.4959,9.7051,-0.0023,0.0056,9.8066,0.0111,-0.5743,0.051,-0.5,-33.62,25.88,22.92,-85.5,-159.44,6.385,1.0,52.40244633333334,-1.5012548666666665
52.40244555555556,-1.5012537777777777,145.25,,3.0,346.7,18 / 21,138227,2019-09-07 09:15:43:506,-3.8606,1.2517,9.8998,-0.0024,-0.0101,9.8066,-0.0174,-0.5867,0.0477,0.56,-32.87,24.94,25.25,-85.39,-159.71,6.386666666666667,1.0,52.40244555555556,-1.5012537777777777
52.40244477777778,-1.5012526888888889,145.25,,3.0,346.7,18 / 21,138327,2019-09-07 09:15:43:606,-3.7754,0.8009,9.5636,0.0174,0.0083,9.8066,-0.0594,-0.6111,0.0073,0.88,-33.5,23.81,24.72,-85.41,-160.37,6.388333333333333,1.0,52.40244477777778,-1.5012526888888889
52.402444,-1.5012516,145.25,,3.0,346.7,18 / 21,138428,2019-09-07 09:15:43:707,-3.6036,1.0065,9.6641,0.0058,0.014,9.8066,-0.1013,-0.5942,0.0334,1.25,-33.94,22.81,23.05,-85.64,-162.02,6.39,1.0,52.402444,-1.5012516
52.402443222222225,-1.501250511111111,145.25,,3.0,346.7,18 / 21,138527,2019-09-07 09:15:43:806,-3.1215,0.3871,9.9915,0.0155,0.0212,9.8066,0.0446,-0.6068,0.0692,2.31,-33.31,21.94,25.05,-85.99,-162.74,6.391666666666667,1.0,52.402443222222225,-1.501250511111111
52.402442444444446,-1.5012494222222221,145.25,,3.0,346.7,18 / 21,138627,2019-09-07 09:15:43:906,-3.7533,-0.9229,10.1373,-0.0131,0.0329,9.8065,0.1107,-0.5269,-0.006,2.75,-33.75,20.5,31.44,-86.1,-160.01,6.3933333333333335,1.0,52.402442444444446,-1.5012494222222221
52.40244166666667,-1.5012483333333333,145.25,,3.0,346.7,18 / 21,138727,2019-09-07 09:15:44:006,-4.797,1.8904,9.6162,-0.0199,-0.0082,9.8065,-0.1748,-0.5072,-0.0877,2.81,-33.87,19.31,31.4,-86.19,-161.14,6.395,1.0,52.40244166666667,-1.5012483333333333
52.40244088888889,-1.5012472444444445,145.25,,3.0,346.7,18 / 21,138827,2019-09-07 09:15:44:106,-2.993,1.2735,9.1614,0.0044,0.0041,9.8066,-0.0027,-0.5882,-0.0023,3.06,-34.25,18.44,32.53,-86.16,-160.84,6.3966666666666665,1.0,52.40244088888889,-1.5012472444444445
52.40244011111111,-1.5012461555555554,145.25,,3.0,346.7,18 / 21,138928,2019-09-07 09:15:44:207,-3.3036,0.5422,9.5769,-0.0043,-0.0099,9.8066,0.0094,-0.5685,0.1025,2.94,-33.81,16.88,32.18,-85.99,-162.1,6.398333333333333,1.0,52.40244011111111,-1.5012461555555554
52.402439333333334,-1.5012450666666666,145.25,,3.0,346.7,18 / 21,139027,2019-09-07 09:15:44:306,-4.6368,2.0943,9.2961,-0.0162,-0.0168,9.8065,-0.0471,-0.6442,0.1325,3.06,-34.5,15.75,34.97,-85.77,-160.79,6.3999999999999995,1.0,52.402439333333334,-1.5012450666666666
52.402438555555555,-1.5012439777777777,145.25,,3.0,346.7,19 / 22,139128,2019-09-07 09:15:44:407,-2.5972,0.2487,9.1613,-0.009,0.018,9.8066,-0.0214,-0.7564,0.1603,3.63,-33.69,15.81,41.1,-85.68,-158.88,6.401666666666666,1.0,52.402438555555555,-1.5012439777777777
52.40243777777778,-1.501242888888889,145.25,,3.0,346.7,19 / 22,139227,2019-09-07 09:15:44:506,-4.256,2.5304,10.6038,-0.0109,0.0033,9.8066,0.0274,-0.5771,0.0573,3.19,-34.5,14.06,41.53,-85.59,-157.62,6.403333333333333,1.0,52.40243777777778,-1.501242888888889
52.402437,-1.5012417999999998,145.25,,3.0,346.7,19 / 22,139327,2019-09-07 09:15:44:606,-4.74,-0.1886,9.672,0.0068,0.0362,9.8065,0.0125,-0.6209,0.0657,3.06,-34.62,13.19,45.39,-85.8,-155.56,6.405,1.0,52.402437,-1.5012417999999998
52.40243622222223,-1.501240711111111,145.25,,3.0,346.7,19 / 22,139427,2019-09-07 09:15:44:706,-3.2318,-0.6337,9.9467,-0.0182,-0.0394,9.8065,0.1173,-0.5236,-0.0275,3.13,-34.62,11.63,48.37,-85.76,-154.74,6.406666666666666,1.0,52.40243622222223,-1.501240711111111
52.40243544444445,-1.5012396222222222,145.25,,3.0,346.7,19 / 22,139528,2019-09-07 09:15:44:807,-3.3001,2.5976,9.8786,-0.0272,-0.0231,9.8065,-0.1017,-0.6165,0.061,2.94,-35.31,9.5,56.41,-85.45,-153.19,6.408333333333333,1.0,52.40243544444445,-1.5012396222222222
52.40243466666667,-1.5012385333333333,145.25,,3.0,346.7,19 / 22,139627,2019-09-07 09:15:44:906,-3.1066,3.9999,9.8941,-0.0008,0.0273,9.8066,-0.119,-0.6985,0.1802,2.69,-34.94,9.19,61.25,-85.44,-152.2,6.41,1.0,52.40243466666667,-1.5012385333333333
52.40243388888889,-1.5012374444444443,145.25,,3.0,346.7,19 / 22,139728,2019-09-07 09:15:45:007,-3.0755,3.8319,10.0793,-0.009,0.0171,9.8066,-0.0479,-0.611,0.0497,2.5,-35.06,7.69,69.02,-85.43,-149.37,6.411666666666666,1.0,52.40243388888889,-1.5012374444444443
52.402433111111115,-1.5012363555555555,145.25,,3.0,346.7,19 / 22,139827,2019-09-07 09:15:45:106,-2.8997,3.9391,9.7271,0.0002,0.0201,9.8065,-0.0394,-0.6133,0.0476,1.81,-36.19,6.94,67.72,-85.45,-149.61,6.413333333333333,1.0,52.402433111111115,-1.5012363555555555
52.40243233333334,-1.5012352666666666,145.25,,3.0,346.7,19 / 22,139927,2019-09-07 09:15:45:206,-2.4463,2.7316,9.9675,0.0026,-0.0037,9.8066,0.0111,-0.5901,0.0505,2.0,-36.06,6.06,76.19,-85.46,-148.33,6.415,1.0,52.40243233333334,-1.5012352666666666
52.40243155555556,-1.5012341777777778,145.25,,3.0,346.7,19 / 22,140027,2019-09-07 09:15:45:306,-1.6867,4.1336,10.4042,-0.0027,0.0109,9.8066,-0.0382,-0.6089,0.1258,0.75,-36.44,4.94,79.15,-85.37,-146.39,6.416666666666667,1.0,52.40243155555556,-1.5012341777777778
52.40243077777778,-1.5012330888888887,145.25,,3.0,346.7,18 / 21,140127,2019-09-07 09:15:45:406,-0.6808,2.3649,10.3178,-0.0092,-0.0045,9.8066,-0.0797,-0.6537,0.1761,0.31,-36.44,3.88,80.44,-85.3,-146.41,6.418333333333333,1.0,52.40243077777778,-1.5012330888888887
52.40243,-1.501232,146.02,6.42,3.0,289.12,18 / 21,140227,2019-09-07 09:15:45:506,-2.7729,3.5725,9.7768,-0.0113,-0.0011,9.8066,-0.0171,-0.598,0.0297,0.19,-36.37,3.5,82.34,-85.25,-145.51,6.42,1.0,52.40243,-1.501232
52.402430055555556,-1.5012305777777777,146.02,,3.0,289.12,18 / 21,140328,2019-09-07 09:15:45:607,1.2144,3.3759,9.8019,0.0071,0.0223,9.8065,0.0521,-0.5434,0.0392,-0.5,-37.37,2.25,143.9,-85.0,-144.09,6.419,1.0,52.402430055555556,-1.5012305777777777
52.402430111111116,-1.5012291555555555,146.02,,3.0,289.12,18 / 21,140427,2019-09-07 09:15:45:706,2.0073,3.4556,9.7449,0.0094,-0.0065,9.8066,0.0221,-0.602,0.0932,-1.06,-38.0,1.75,163.73,-84.9,-144.59,6.418,1.0,52.402430111111116,-1.5012291555555555
52.40243016666667,-1.5012277333333333,146.02,,3.0,289.12,18 / 21,140527,2019-09-07 09:15:45:806,3.1046,0.295,10.2219,0.0056,0.0374,9.8065,-0.1211,-0.6182,0.0948,-2.12,-37.06,1.25,217.26,-84.83,-144.04,6.417,1.0,52.40243016666667,-1.5012277333333333
